engine_used,genre_labels,aggregated_rating,release_year,rating_count
Apex, Adventure,69.4,2018.0,118
Geo-Mod,Shooter,70.0,2001.0,133
Geo-Mod, Adventure,70.0,2001.0,133
Diesel,Shooter,72.5,2011.0,131
Aurora Engine,RPG,85.0,2006.0,130
Aurora Engine, Adventure,85.0,2006.0,130
Unity,RPG,88.83333333333333,2022.0,126
Unity, Simulator,88.83333333333333,2022.0,126
Unity, Strategy,88.83333333333333,2022.0,126
Unity, Hack and slash/Beat 'em up,88.83333333333333,2022.0,126
Unity, Adventure,88.83333333333333,2022.0,126
Unity, Indie,88.83333333333333,2022.0,126
Source 2,Shooter,92.77777777777776,2020.0,123
Source 2, Puzzle,92.77777777777776,2020.0,123
Source 2, Adventure,92.77777777777776,2020.0,123
Unity,Music,85.0,2019.0,130
Unity, Sport,85.0,2019.0,130
Unity, Indie,85.0,2019.0,130
CANVAS Engine,RPG,90.125,2008.0,125
CANVAS Engine, Strategy,90.125,2008.0,125
CANVAS Engine, Turn-based strategy (TBS),90.125,2008.0,125
CANVAS Engine, Tactical,90.125,2008.0,125
Enfusion,Shooter,69.0,2018.0,130
Enfusion,RPG,69.0,2018.0,130
Enfusion, Simulator,69.0,2018.0,130
Enfusion, Tactical,69.0,2018.0,130
Enfusion, Adventure,69.0,2018.0,130
Enfusion, Indie,69.0,2018.0,130
AnvilNext,Simulator,72.89473684210526,2016.0,111
AnvilNext, Sport,72.89473684210526,2016.0,111
AnvilNext, Adventure,72.89473684210526,2016.0,111
Unity,Real Time Strategy (RTS),80.0,2015.0,130
Unity, Simulator,80.0,2015.0,130
Unity, Strategy,80.0,2015.0,130
Unity, Tactical,80.0,2015.0,130
Unity, Indie,80.0,2015.0,130
Glacier,Shooter,60.0,2007.0,130
MT Framework,Fighting,76.70588235294117,2011.0,113
Unreal Engine,Shooter,76.66666666666667,2013.0,122
GrimE,Point-and-click,90.0,2000.0,132
GrimE, Puzzle,90.0,2000.0,132
GrimE, Adventure,90.0,2000.0,132
Frostbite 3,Shooter,90.57142857142856,2023.0,121
Frostbite 3,RPG,90.57142857142856,2023.0,121
Frostbite 3, Adventure,90.57142857142856,2023.0,121
Unity,Simulator,82.66666666666667,2022.0,129
Unity, Adventure,82.66666666666667,2022.0,129
Unreal Engine 4,RPG,73.58333333333333,2020.0,117
Unreal Engine 4, Hack and slash/Beat 'em up,73.58333333333333,2020.0,117
Unreal Engine 4, Adventure,73.58333333333333,2020.0,117
Unity,Adventure,78.1875,2017.0,113
Unity, Indie,78.1875,2017.0,113
Unreal Engine,Strategy,89.28571428571429,2013.0,125
Unreal Engine, Turn-based strategy (TBS),89.28571428571429,2013.0,125
Goliath Engine,Platform,74.0,2010.0,121
Goliath Engine, Adventure,74.0,2010.0,121
Source,Shooter,90.0,2007.0,127
Source, Puzzle,90.0,2007.0,127
Unity,RPG,81.92857142857143,2018.0,117
Unity, Simulator,81.92857142857143,2018.0,117
Unity, Hack and slash/Beat 'em up,81.92857142857143,2018.0,117
Unity, Adventure,81.92857142857143,2018.0,117
Unity, Indie,81.92857142857143,2018.0,117
RenderWare,RPG,91.5,2007.0,129
RenderWare, Simulator,91.5,2007.0,129
RenderWare, Visual Novel,91.5,2007.0,129
Infernal Engine,Hack and slash/Beat 'em up,78.0,2002.0,127
Infernal Engine, Adventure,78.0,2002.0,127
Starbreeze Engine,Shooter,89.0,2004.0,125
Starbreeze Engine, Puzzle,89.0,2004.0,125
Starbreeze Engine, Adventure,89.0,2004.0,125
Unreal Engine 4,Music,86.16666666666667,2023.0,119
Unreal Engine 4, Platform,86.16666666666667,2023.0,119
Unreal Engine 4, Hack and slash/Beat 'em up,86.16666666666667,2023.0,119
Unreal Engine 4, Adventure,86.16666666666667,2023.0,119
Unreal Engine 4,Adventure,76.11111111111111,2021.0,118
Frostbite,Shooter,60.13333333333333,2019.0,112
Frostbite,RPG,60.13333333333333,2019.0,112
Frostbite, Adventure,60.13333333333333,2019.0,112
RUDE,Shooter,86.25,2007.0,125
RUDE, Platform,86.25,2007.0,125
RUDE, Adventure,86.25,2007.0,125
Unity,Puzzle,92.0,2016.0,126
Unity, Simulator,92.0,2016.0,126
Unity, Adventure,92.0,2016.0,126
Unity, Indie,92.0,2016.0,126
Unreal Engine 3,Adventure,80.0,2014.0,128
Unreal Engine 3, Indie,80.0,2014.0,128
RenderWare,Adventure,57.33333333333334,2005.0,125
Fox Engine,Simulator,73.16666666666667,2006.0,124
Fox Engine, Sport,73.16666666666667,2006.0,124
Mercury Steam Engine,Hack and slash/Beat 'em up,63.2,2014.0,113
Mercury Steam Engine, Adventure,63.2,2014.0,113
Vengeance Engine,Shooter,85.0,2005.0,126
Vengeance Engine, Strategy,85.0,2005.0,126
Vengeance Engine, Tactical,85.0,2005.0,126
 Unreal Engine 2,Shooter,85.0,2005.0,126
 Unreal Engine 2, Strategy,85.0,2005.0,126
 Unreal Engine 2, Tactical,85.0,2005.0,126
Unreal Engine 4,RPG,64.9375,2018.0,112
Unreal Engine 4, Hack and slash/Beat 'em up,64.9375,2018.0,112
Unreal Engine 4, Adventure,64.9375,2018.0,112
Unity,RPG,83.0,2019.0,114
Unity, Adventure,83.0,2019.0,114
Unity, Indie,83.0,2019.0,114
Road Hog Engine,Shooter,77.76470588235294,2016.0,106
Road Hog Engine, Puzzle,77.76470588235294,2016.0,106
Road Hog Engine,RPG,77.76470588235294,2016.0,106
Road Hog Engine, Adventure,77.76470588235294,2016.0,106
RenderWare,Shooter,80.0,2006.0,125
RenderWare, Adventure,80.0,2006.0,125
Unreal Engine,Fighting,72.0,2012.0,123
Unreal Engine, Hack and slash/Beat 'em up,72.0,2012.0,123
Unreal Engine, Indie,72.0,2012.0,123
Unreal Engine,Platform,71.42857142857143,2012.0,118
Unreal Engine, Puzzle,71.42857142857143,2012.0,118
Unreal Engine, Adventure,71.42857142857143,2012.0,118
Unreal Engine, Indie,71.42857142857143,2012.0,118
Ubisoft Anvil,Puzzle,73.7,2020.0,113
Ubisoft Anvil,RPG,73.7,2020.0,113
Ubisoft Anvil, Adventure,73.7,2020.0,113
Unreal Engine 4,RPG,90.0,2021.0,120
Unreal Engine 4, Adventure,90.0,2021.0,120
Unreal Engine 4, Indie,90.0,2021.0,120
Unity,Platform,70.33333333333333,2016.0,115
Unity, Adventure,70.33333333333333,2016.0,115
Unity, Arcade,70.33333333333333,2016.0,115
Unity,Simulator,85.83333333333333,2016.0,119
Unity, Adventure,85.83333333333333,2016.0,119
Unity, Indie,85.83333333333333,2016.0,119
Unreal Engine,RPG,84.0,2017.0,114
Frostbite,Shooter,79.6842105263158,2014.0,104
Frostbite, Tactical,79.6842105263158,2014.0,104
Frostbite, Arcade,79.6842105263158,2014.0,104
Unreal Engine,Shooter,73.2,2003.0,119
Unreal Engine, Puzzle,73.2,2003.0,119
Havok Physics,Shooter,82.5,2004.0,124
Havok Physics, Puzzle,82.5,2004.0,124
 PainEngine,Shooter,82.5,2004.0,124
 PainEngine, Puzzle,82.5,2004.0,124
Unreal Engine 4,Fighting,78.85714285714286,2022.0,108
Unreal Engine 4, Hack and slash/Beat 'em up,78.85714285714286,2022.0,108
Unreal Engine 4, Indie,78.85714285714286,2022.0,108
Adobe Flash Player,Point-and-click,82.33333333333333,2012.0,122
Adobe Flash Player, Puzzle,82.33333333333333,2012.0,122
Adobe Flash Player, Adventure,82.33333333333333,2012.0,122
Adobe Flash Player, Indie,82.33333333333333,2012.0,122
Hedgehog Engine,Platform,65.83333333333333,2008.0,121
Hedgehog Engine, Hack and slash/Beat 'em up,65.83333333333333,2008.0,121
Hedgehog Engine, Adventure,65.83333333333333,2008.0,121
Horizon Engine,Racing,79.4,2010.0,118
Horizon Engine, Sport,79.4,2010.0,118
Horizon Engine, Arcade,79.4,2010.0,118
Quest,Music,90.0,2008.0,122
Quest, Puzzle,90.0,2008.0,122
Quest, Indie,90.0,2008.0,122
Unreal Engine,Shooter,82.85714285714286,2007.0,114
Unreal Engine,Shooter,83.0,2004.0,122
Unreal Engine, Simulator,83.0,2004.0,122
Unreal Engine, Adventure,83.0,2004.0,122
Unreal Engine 4,Adventure,80.88888888888889,2020.0,111
Divinity Engine,RPG,92.55555555555556,2018.0,114
Divinity Engine, Strategy,92.55555555555556,2018.0,114
Divinity Engine, Adventure,92.55555555555556,2018.0,114
RPG Maker MV,RPG,82.5,2020.0,121
RPG Maker MV, Turn-based strategy (TBS),82.5,2020.0,121
RPG Maker MV, Adventure,82.5,2020.0,121
RPG Maker MV, Indie,82.5,2020.0,121
Unreal Engine,Fighting,73.5,2016.0,99
Unreal Engine,RPG,73.5,2016.0,99
Unreal Engine, Simulator,73.5,2016.0,99
Unreal Engine, Adventure,73.5,2016.0,99
TW Engine 3,Real Time Strategy (RTS),85.1304347826087,2016.0,98
TW Engine 3,RPG,85.1304347826087,2016.0,98
TW Engine 3, Strategy,85.1304347826087,2016.0,98
TW Engine 3, Turn-based strategy (TBS),85.1304347826087,2016.0,98
Source,Shooter,70.0,2014.0,122
Source, Strategy,70.0,2014.0,122
Source, Tactical,70.0,2014.0,122
Source, Indie,70.0,2014.0,122
Jade,Fighting,80.0,2005.0,118
Jade, Shooter,80.0,2005.0,118
Jade, Puzzle,80.0,2005.0,118
Jade, Adventure,80.0,2005.0,118
Unity,RPG,90.0,2023.0,120
Unity, Turn-based strategy (TBS),90.0,2023.0,120
Unity, Adventure,90.0,2023.0,120
Unity,Simulator,86.9,2018.0,111
Unity, Strategy,86.9,2018.0,111
Unity, Indie,86.9,2018.0,111
GameMaker,RPG,84.85714285714286,2021.0,110
GameMaker, Strategy,84.85714285714286,2021.0,110
GameMaker, Adventure,84.85714285714286,2021.0,110
GameMaker, Indie,84.85714285714286,2021.0,110
GameMaker, Card & Board Game,84.85714285714286,2021.0,110
Unreal Engine,Hack and slash/Beat 'em up,94.0,2012.0,120
Unreal Engine, Adventure,94.0,2012.0,120
Unreal Engine,RPG,66.5,2018.0,106
Unreal Engine, Simulator,66.5,2018.0,106
Unreal Engine 3,Shooter,77.72222222222223,2015.0,102
GameMaker: Studio,Shooter,77.5,2015.0,112
GameMaker: Studio, Platform,77.5,2015.0,112
GameMaker: Studio, Adventure,77.5,2015.0,112
GameMaker: Studio, Indie,77.5,2015.0,112
GameMaker: Studio, Arcade,77.5,2015.0,112
Frostbite 3,Shooter,80.75,2020.0,106
Frostbite 3, Simulator,80.75,2020.0,106
GameMaker: Studio,Puzzle,77.85714285714286,2018.0,112
GameMaker: Studio,RPG,77.85714285714286,2018.0,112
GameMaker: Studio, Adventure,77.85714285714286,2018.0,112
GameMaker: Studio, Indie,77.85714285714286,2018.0,112
Unreal Engine,Shooter,76.16666666666667,2017.0,105
Unreal Engine, Strategy,76.16666666666667,2017.0,105
Unreal Engine, Adventure,76.16666666666667,2017.0,105
Unreal Engine, Indie,76.16666666666667,2017.0,105
Unity,Puzzle,100.0,2015.0,119
Unity, Simulator,100.0,2015.0,119
Unity, Strategy,100.0,2015.0,119
Unity, Indie,100.0,2015.0,119
Unity, Arcade,100.0,2015.0,119
Treyarch NGL,Platform,58.66666666666666,2007.0,111
Glacier,Shooter,69.42857142857143,2010.0,112
Glacier, Adventure,69.42857142857143,2010.0,112
Unreal Engine 5,RPG,88.0,2024.0,114
Unreal Engine 5, Adventure,88.0,2024.0,114
Unreal Engine 4,Platform,85.875,2020.0,99
Decima,RPG,85.0,2017.0,104
Decima, Adventure,85.0,2017.0,104
Crystal Tools,RPG,92.125,2023.0,106
Treyarch NGL,Fighting,69.66666666666667,2008.0,111
Treyarch NGL, Platform,69.66666666666667,2008.0,111
Treyarch NGL, Hack and slash/Beat 'em up,69.66666666666667,2008.0,111
Treyarch NGL, Adventure,69.66666666666667,2008.0,111
Unity,RPG,81.2,2016.0,104
Unity, Strategy,81.2,2016.0,104
Unity, Adventure,81.2,2016.0,104
Unreal Engine 4,RPG,64.75,2018.0,109
Unreal Engine 4, Adventure,64.75,2018.0,109
Custom built engine,Racing,100.0,2001.0,117
Custom built engine, Simulator,100.0,2001.0,117
Havok,Fighting,81.75,2008.0,108
Havok, Arcade,81.75,2008.0,108
Unity,Platform,69.77272727272727,2017.0,92
Unity, Adventure,69.77272727272727,2017.0,92
Unity, Indie,69.77272727272727,2017.0,92
Amityville,Strategy,74.66666666666667,2014.0,101
Amityville, Hack and slash/Beat 'em up,74.66666666666667,2014.0,101
Amityville, Adventure,74.66666666666667,2014.0,101
GH Engine,Music,82.5,2008.0,111
Real Virtuality 4,Shooter,72.8,2013.0,110
Real Virtuality 4, Simulator,72.8,2013.0,110
Real Virtuality 4, Strategy,72.8,2013.0,110
Real Virtuality 4, Tactical,72.8,2013.0,110
Unreal Engine 4,Fighting,83.85714285714286,2018.0,101
Unity,Point-and-click,80.75,2013.0,111
Unity, Puzzle,80.75,2013.0,111
Unity, Indie,80.75,2013.0,111
Starbreeze Engine,Shooter,78.66666666666667,2012.0,109
Starbreeze Engine, Puzzle,78.66666666666667,2012.0,109
Essence Engine,Real Time Strategy (RTS),81.0,2009.0,110
Essence Engine, Strategy,81.0,2009.0,110
GameMaker: Studio,Platform,82.83333333333333,2016.0,108
GameMaker: Studio,RPG,82.83333333333333,2016.0,108
GameMaker: Studio, Adventure,82.83333333333333,2016.0,108
GameMaker: Studio, Indie,82.83333333333333,2016.0,108
In-house engine,RPG,80.0,2020.0,114
In-house engine, Simulator,80.0,2020.0,114
In-house engine, Strategy,80.0,2020.0,114
In-house engine, Tactical,80.0,2020.0,114
In-house engine, Adventure,80.0,2020.0,114
RenderWare,RPG,90.0,2006.0,110
RenderWare, Simulator,90.0,2006.0,110
RenderWare, Turn-based strategy (TBS),90.0,2006.0,110
RenderWare, Visual Novel,90.0,2006.0,110
Creation Engine,RPG,85.14285714285714,2012.0,108
id Tech 2,Shooter,90.0,2000.0,114
Unity,RPG,85.6,2023.0,107
Unity, Simulator,85.6,2023.0,107
Unity, Adventure,85.6,2023.0,107
Mercury Steam Engine,Platform,87.71428571428571,2017.0,98
Mercury Steam Engine, Adventure,87.71428571428571,2017.0,98
Taito Type X,Fighting,79.42857142857143,2014.0,98
Taito Type X, Arcade,79.42857142857143,2014.0,98
Disrupt,Shooter,81.38461538461539,2020.0,98
Disrupt,RPG,81.38461538461539,2020.0,98
Disrupt, Adventure,81.38461538461539,2020.0,98
COBRA,Simulator,82.83333333333333,2016.0,98
COBRA, Strategy,82.83333333333333,2016.0,98
Unreal Engine,Puzzle,76.375,2016.0,103
Unreal Engine, Adventure,76.375,2016.0,103
Turbine G3,RPG,89.66666666666667,2007.0,107
Turbine G3, Adventure,89.66666666666667,2007.0,107
Essence Engine,Real Time Strategy (RTS),77.72727272727273,2013.0,101
Essence Engine, Simulator,77.72727272727273,2013.0,101
Essence Engine, Strategy,77.72727272727273,2013.0,101
Gamebryo,Real Time Strategy (RTS),82.66666666666667,2004.0,110
Gamebryo,RPG,82.66666666666667,2004.0,110
Gamebryo, Simulator,82.66666666666667,2004.0,110
Gamebryo, Strategy,82.66666666666667,2004.0,110
Gamebryo, Adventure,82.66666666666667,2004.0,110
IW Engine,Shooter,62.42857142857143,2023.0,101
Swarm Engine,Shooter,73.66666666666667,2019.0,98
Unity,Fighting,64.6,2017.0,103
Unity, Indie,64.6,2017.0,103
Unity,Shooter,82.5,2019.0,108
Unity, Adventure,82.5,2019.0,108
Unity,Adventure,85.4,2022.0,104
Unity, Indie,85.4,2022.0,104
Unreal Engine 4,Shooter,70.0,2019.0,95
Unreal Engine 4, Puzzle,70.0,2019.0,95
Unreal Engine 4,RPG,70.0,2019.0,95
Unreal Engine 4, Adventure,70.0,2019.0,95
In-house engine,Simulator,86.5,2005.0,108
In-house engine, Strategy,86.5,2005.0,108
Insomniac Engine,Shooter,87.0,2006.0,105
Insomniac Engine, Adventure,87.0,2006.0,105
LithTech 2.x,Shooter,68.0,2000.0,110
Unreal Engine 4,Puzzle,63.33333333333334,2022.0,106
Unreal Engine 4, Adventure,63.33333333333334,2022.0,106
Unreal Engine 4, Indie,63.33333333333334,2022.0,106
CryEngine,Shooter,74.8,2019.0,104
CryEngine, Simulator,74.8,2019.0,104
Unity,Platform,77.5,2018.0,107
Unity, Puzzle,77.5,2018.0,107
Unity, Simulator,77.5,2018.0,107
Unity, Adventure,77.5,2018.0,107
Unity, Indie,77.5,2018.0,107
Telltale Tool,Point-and-click,65.49056603773585,2015.0,101
Telltale Tool, Adventure,65.49056603773585,2015.0,101
Havok Physics,Platform,30.0,2006.0,107
Havok Physics, Adventure,30.0,2006.0,107
Odyssey,RPG,82.5,2005.0,106
Odyssey, Adventure,82.5,2005.0,106
Telltale Tool,Point-and-click,68.0,2010.0,104
Telltale Tool, Puzzle,68.0,2010.0,104
Telltale Tool, Adventure,68.0,2010.0,104
YETI,Shooter,74.6,2012.0,98
YETI, Adventure,74.6,2012.0,98
Forgelight Engine,Shooter,82.57142857142857,2012.0,98
Forgelight Engine,RPG,82.57142857142857,2012.0,98
Forgelight Engine, Tactical,82.57142857142857,2012.0,98
Forgelight Engine, Arcade,82.57142857142857,2012.0,98
A.L.I.V.E.,Platform,80.0,1998.0,107
A.L.I.V.E., Puzzle,80.0,1998.0,107
A.L.I.V.E., Adventure,80.0,1998.0,107
Unreal Engine 4,Shooter,64.71428571428571,2022.0,97
Unreal Engine 4, Adventure,64.71428571428571,2022.0,97
Unreal Engine,Simulator,80.75,2019.0,104
Unreal Engine, Adventure,80.75,2019.0,104
Unreal Engine, Indie,80.75,2019.0,104
Gamebryo,Puzzle,76.66666666666667,2012.0,104
Gamebryo, Adventure,76.66666666666667,2012.0,104
GameMaker,Platform,87.5,2013.0,103
GameMaker, Puzzle,87.5,2013.0,103
GameMaker, Strategy,87.5,2013.0,103
GameMaker, Adventure,87.5,2013.0,103
GameMaker, Indie,87.5,2013.0,103
Unity,Platform,74.8,2019.0,101
Unity, Puzzle,74.8,2019.0,101
Unity, Adventure,74.8,2019.0,101
Unity, Indie,74.8,2019.0,101
Firaxis LORE,Simulator,82.45454545454545,2014.0,94
Firaxis LORE, Strategy,82.45454545454545,2014.0,94
Firaxis LORE, Turn-based strategy (TBS),82.45454545454545,2014.0,94
Havok Physics,RPG,70.75,2012.0,99
 Creation Engine,RPG,70.75,2012.0,99
Red Ring,Shooter,45.0,2013.0,91
The Madness Engine,Racing,82.14285714285714,2015.0,90
The Madness Engine, Simulator,82.14285714285714,2015.0,90
The Madness Engine, Sport,82.14285714285714,2015.0,90
ROMU,Racing,77.76923076923077,2018.0,93
ROMU, Sport,77.76923076923077,2018.0,93
ROMU, Indie,77.76923076923077,2018.0,93
Bright Light Halogen,Adventure,57.875,2007.0,97
Unity,Real Time Strategy (RTS),80.0,2012.0,105
Unity, Simulator,80.0,2012.0,105
Unity, Strategy,80.0,2012.0,105
Unity, Tactical,80.0,2012.0,105
RE Engine,RPG,88.11764705882354,2021.0,80
RE Engine, Hack and slash/Beat 'em up,88.11764705882354,2021.0,80
RE Engine, Adventure,88.11764705882354,2021.0,80
Frostbite,Simulator,72.375,2020.0,93
Frostbite, Sport,72.375,2020.0,93
Crystal Tools,RPG,70.0,2013.0,91
Frostbite,Simulator,65.85714285714286,2023.0,94
Frostbite, Sport,65.85714285714286,2023.0,94
IW Engine,Shooter,79.5,2022.0,94
Unity,Fighting,81.83333333333333,2019.0,91
Unity, Hack and slash/Beat 'em up,81.83333333333333,2019.0,91
Unity, Adventure,81.83333333333333,2019.0,91
Unity, Indie,81.83333333333333,2019.0,91
Unity, Arcade,81.83333333333333,2019.0,91
Unity,Simulator,70.0,2014.0,103
Unity, Strategy,70.0,2014.0,103
Unity, Indie,70.0,2014.0,103
ArenaNet Guild Wars,RPG,90.33333333333331,2005.0,100
ArenaNet Guild Wars, Strategy,90.33333333333331,2005.0,100
ArenaNet Guild Wars, Adventure,90.33333333333331,2005.0,100
Unreal Engine 5,Adventure,71.0,2024.0,96
Unreal Engine 4,Shooter,87.0,2018.0,102
Unreal Engine 4, Strategy,87.0,2018.0,102
COBRA,Simulator,74.15384615384616,2018.0,88
COBRA, Strategy,74.15384615384616,2018.0,88
Unity,Simulator,80.0,2022.0,101
Unity, Adventure,80.0,2022.0,101
Unity, Indie,80.0,2022.0,101
Unity,Adventure,68.17647058823529,2016.0,83
Unity, Indie,68.17647058823529,2016.0,83
Unity, Visual Novel,68.17647058823529,2016.0,83
Unreal Engine 3,Shooter,79.85714285714286,2013.0,96
Unreal Engine 3, Adventure,79.85714285714286,2013.0,96
Custom built engine,Racing,77.25,2017.0,89
Custom built engine, Simulator,77.25,2017.0,89
Custom built engine, Sport,77.25,2017.0,89
CP System III (CPS-3),Fighting,90.0,1999.0,100
CP System III (CPS-3), Arcade,90.0,1999.0,100
CryEngine,Shooter,48.31818181818182,2016.0,78
CryEngine, Adventure,48.31818181818182,2016.0,78
Kinetica,Platform,83.33333333333333,2005.0,99
Kinetica, Adventure,83.33333333333333,2005.0,99
Infinity Engine,RPG,90.0,2000.0,102
Infinity Engine, Strategy,90.0,2000.0,102
Glacier,Shooter,70.0,2003.0,102
Glacier, Simulator,70.0,2003.0,102
Glacier, Tactical,70.0,2003.0,102
Unreal Engine 4,Adventure,72.0909090909091,2019.0,89
Unreal Engine 4, Indie,72.0909090909091,2019.0,89
Unity,RPG,70.2,2019.0,90
Unity, Simulator,70.2,2019.0,90
Unity, Adventure,70.2,2019.0,90
Unity, Indie,70.2,2019.0,90
Custom built engine,Platform,84.5,2018.0,91
Custom built engine, Puzzle,84.5,2018.0,91
Custom built engine, Pinball,84.5,2018.0,91
Custom built engine, Adventure,84.5,2018.0,91
Custom built engine, Indie,84.5,2018.0,91
Custom built engine, Arcade,84.5,2018.0,91
sdl2,RPG,87.58333333333333,2015.0,87
sdl2, Strategy,87.58333333333333,2015.0,87
sdl2, Turn-based strategy (TBS),87.58333333333333,2015.0,87
sdl2, Adventure,87.58333333333333,2015.0,87
sdl2, Indie,87.58333333333333,2015.0,87
Proprietary Engine,RPG,72.0909090909091,2017.0,90
Proprietary Engine, Adventure,72.0909090909091,2017.0,90
MT Framework,RPG,76.9,2012.0,92
MT Framework, Hack and slash/Beat 'em up,76.9,2012.0,92
Alamo,Real Time Strategy (RTS),72.5,2006.0,99
Alamo, Strategy,72.5,2006.0,99
Unreal Engine 4,Shooter,78.8,2021.0,86
Unity,RPG,85.14285714285714,2018.0,85
Unity, Adventure,85.14285714285714,2018.0,85
Unreal Engine 3,RPG,81.25,2018.0,96
Unreal Engine 3, Hack and slash/Beat 'em up,81.25,2018.0,96
Unreal Engine 3, Adventure,81.25,2018.0,96
Hedgehog Engine 2,Platform,56.72727272727273,2017.0,88
Hedgehog Engine 2, Strategy,56.72727272727273,2017.0,88
Hedgehog Engine 2, Adventure,56.72727272727273,2017.0,88
Adobe AIR,RPG,80.0,2013.0,98
Adobe AIR, Adventure,80.0,2013.0,98
Adobe AIR, Indie,80.0,2013.0,98
Unreal Engine,Shooter,69.2,2013.0,90
Unreal Engine, Strategy,69.2,2013.0,90
Unreal Engine, Tactical,69.2,2013.0,90
Unreal Engine 2,Shooter,80.0,2003.0,97
Unreal Engine 2,RPG,80.0,2003.0,97
Unity,RPG,89.125,2023.0,89
Unity, Turn-based strategy (TBS),89.125,2023.0,89
Unity, Adventure,89.125,2023.0,89
Unity, Indie,89.125,2023.0,89
Impact Engine,Shooter,81.125,2018.0,92
Impact Engine, Puzzle,81.125,2018.0,92
Impact Engine,RPG,81.125,2018.0,92
Impact Engine, Adventure,81.125,2018.0,92
Impact Engine, Indie,81.125,2018.0,92
Fox Engine,Simulator,80.11111111111111,2016.0,87
Fox Engine, Sport,80.11111111111111,2016.0,87
Heaps.io,Real Time Strategy (RTS),81.0,2018.0,95
Heaps.io,RPG,81.0,2018.0,95
Heaps.io, Simulator,81.0,2018.0,95
Heaps.io, Strategy,81.0,2018.0,95
Heaps.io, Turn-based strategy (TBS),81.0,2018.0,95
Heaps.io, Indie,81.0,2018.0,95
Unity,Puzzle,84.33333333333333,2015.0,94
Unity, Simulator,84.33333333333333,2015.0,94
Unity, Indie,84.33333333333333,2015.0,94
GameMaker: Studio,Fighting,83.5,2014.0,94
GameMaker: Studio, Sport,83.5,2014.0,94
GameMaker: Studio, Indie,83.5,2014.0,94
